"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the section alerts frames y windows for demoqa.com","interacting with option Modal Dialogs","SUCCESS","2024-07-19T19:28:58.9758831-05:00[America/Bogota]","0.0","16.07"
