"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the section alerts frames y windows for demoqa.com","interacting with option Text Box","PENDING","2024-07-19T18:53:15.5655588-05:00[America/Bogota]","0.0","0.17"
