"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the section alerts frames y windows for demoqa.com","interacting with option Modal Dialogs","FAILURE","2024-07-19T19:24:55.6861074-05:00[America/Bogota]","0.0","18.35"
