"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the section alerts frames y windows for demoqa.com","interacting with option Text Box","FAILURE","2024-07-19T19:23:22.6335476-05:00[America/Bogota]","0.0","19.69"
